Category,Subcategory,Subject,Start Date,End Date,Global,Year Founded,Host Org,Notes,URL,Description
Day,Special Interest,National Fart Day,2/5/2024,,No,,,,https://nationaltoday.com/national-fart-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-fart-day/"
Day,Special Interest,National Primrose Day,2/5/2024,,No,,,,https://nationaltoday.com/national-primrose-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-primrose-day/"
Day,Appreciation,African American Coaches Day,2/6/2024,,No,,,,https://nationaltoday.com/african-american-coaches-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/african-american-coaches-day/"
Day,Cause,International Day of Zero Tolerance to Female Genital Mutilation,2/6/2024,,Yes,,,,https://nationaltoday.com/international-day-of-zero-tolerance-to-female-genital-mutilation/,"Category: Observance Day
Subcategory: Cause
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-day-of-zero-tolerance-to-female-genital-mutilation/"
Day,Cause,Reclaim Social Day,2/6/2024,,No,,,,https://nationaltoday.com/reclaim-social-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/reclaim-social-day/"
Day,Cultural,Sami National Day,2/6/2024,,No,,,,https://nationaltoday.com/sami-national-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/sami-national-day/"
Day,Federal,National Lame Duck Day,2/6/2024,,No,,,,https://nationaltoday.com/national-lame-duck-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/national-lame-duck-day/"
Day,Federal,Waitangi Day,2/6/2024,,No,,,,https://nationaltoday.com/waitangi-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/waitangi-day/"
Day,Food & Beverage,National Frozen Yogurt Day,2/6/2024,,No,,,,https://nationaltoday.com/national-frozen-yogurt-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-frozen-yogurt-day/"
Day,Fun,National Ashley Day,2/6/2024,,No,,,,https://nationaltoday.com/national-ashley-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-frozen-yogurt-day/"
Day,Fun,National Valentine Shopping Reminder Day,2/6/2024,,No,,,,https://nationaltoday.com/national-valentine-shopping-reminder-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-valentine-shopping-reminder-day/"
Day,Health,Time to Talk Day,2/6/2024,,No,,,,https://nationaltoday.com/time-to-talk-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/time-to-talk-day/"
Day,Special Interest,National Chopsticks Day,2/6/2024,,No,,,,https://nationaltoday.com/national-chopsticks-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-chopsticks-day/"
Day,Special Interest,Pay a Compliment Day,2/6/2024,,No,,,,https://nationaltoday.com/pay-a-compliment-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/pay-a-compliment-day/"
Day,Special Interest,Ronald Reagan Day,2/6/2024,,No,,,,https://nationaltoday.com/ronald-reagan-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/ronald-reagan-day/"
Day,Arts & Entertainment,National Ballet Day,2/7/2024,,No,,,,https://nationaltoday.com/national-ballet-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/national-ballet-day/"
Day,Cultural,National Girls and Women in Sports Day,2/7/2024,,No,,,,https://nationaltoday.com/national-girls-and-women-sports-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/national-girls-and-women-sports-day/"
Day,Federal,Grenada Independence Day,2/7/2024,,No,,,,https://nationaltoday.com/grenada-independence-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/grenada-independence-day/"
Day,Food & Beverage,National Fettuccine Alfredo Day,2/7/2024,,No,,,,https://nationaltoday.com/national-fettuccine-alfredo-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-fettuccine-alfredo-day/"
Day,Fun,National Jack Day,2/7/2024,,No,,,,https://nationaltoday.com/national-jack-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-jack-day/"
Day,Fun,Wave All Your Fingers at Your Neighbor Day,2/7/2024,,No,,,,https://nationaltoday.com/wave-all-your-fingers-at-your-neighbor-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/wave-all-your-fingers-at-your-neighbor-day/"
Day,Health,National Black HIV/AIDS Awareness Day,2/7/2024,,No,,,,https://nationaltoday.com/national-black-hiv-aids-awareness-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-black-hiv-aids-awareness-day/"
Day,Relationship,National Send a Card to a Friend Day,2/7/2024,,No,,,,https://nationaltoday.com/national-send-card-friend-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/national-send-card-friend-day/"
Day,Relationship,Rose Day,2/7/2024,,No,,,,https://nationaltoday.com/rose-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/rose-day/"
Day,Special Interest,e-Day,2/7/2024,,No,,,,https://nationaltoday.com/e-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/e-day/"
Day,Special Interest,Global School Play Day,2/7/2024,,Yes,,,,https://nationaltoday.com/global-school-play-day/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/global-school-play-day/"
Day,Special Interest,Hug an Addict or Alcoholic Day,2/7/2024,,No,,,,https://nationaltoday.com/hug-an-addict-or-alcoholic-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/hug-an-addict-or-alcoholic-day/"
Day,Special Interest,National Periodic Table Day,2/7/2024,,No,,,,https://nationaltoday.com/national-periodic-table-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-periodic-table-day/"
Day,Special Interest,National Signing Day,2/7/2024,,No,,,,https://nationaltoday.com/national-signing-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-signing-day/"
Day,Special Interest,World Read Aloud Day,2/7/2024,,Yes,,,,https://nationaltoday.com/world-read-aloud-day/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-read-aloud-day/"
Day,Appreciation,Prešeren Day,2/8/2024,,No,,,,https://nationaltoday.com/preseren-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/preseren-day/"
Day,Arts & Entertainment,Opera Day,2/8/2024,,No,,,,https://nationaltoday.com/opera-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/opera-day/"
Day,Cause,Giving Hearts Day,2/8/2024,,No,2019,Impact Foundation,2nd Thursday in February,https://nationaldaycalendar.com/national-giving-hearts-day-second-thursday-in-february/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaldaycalendar.com/national-giving-hearts-day-second-thursday-in-february/"
Day,Food & Beverage,Fat Thursday,2/8/2024,,No,,,,https://nationaltoday.com/fat-thursday/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/fat-thursday/"
Day,Food & Beverage,Molasses Bar Day,2/8/2024,,No,,,,https://nationaltoday.com/molasses-bar-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/molasses-bar-day/"
Day,Food & Beverage,Paczki Day,2/8/2024,,No,,,,https://nationaltoday.com/paczki-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/paczki-day/"
Day,Fun,Laugh and Get Rich Day,2/8/2024,,No,,,,https://nationaltoday.com/laugh-and-get-rich-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/laugh-and-get-rich-day/"
Day,Fun,National Kite-Flying Day,2/8/2024,,No,,,,https://nationaltoday.com/national-kite-flying-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-kite-flying-day/"
Day,Relationship,Propose Day,2/8/2024,,No,,,,https://nationaltoday.com/propose-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/propose-day/"
Day,Special Interest,National Boy Scout Day,2/8/2024,,No,,,,https://nationaltoday.com/national-boy-scout-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-boy-scout-day/"
Day,Special Interest,National Iowa Day,2/8/2024,,No,,,,https://nationaltoday.com/national-iowa-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-iowa-day/"
Day,Arts & Entertainment,Welsh Language Music Day,2/9/2024,,No,,,,https://nationaltoday.com/welsh-language-music-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/welsh-language-music-day/"
Day,Food & Beverage,Chocolate Day,2/9/2024,,No,,,,https://nationaltoday.com/chocolate-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/chocolate-day/"
Day,Food & Beverage,National Pizza Day,2/9/2024,,No,,,,https://nationaltoday.com/national-pizza-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-pizza-day/"
Day,Food & Beverage,Pizza Pie Day,2/9/2024,,No,,,,https://nationaltoday.com/pizza-pie-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/pizza-pie-day/"
Day,Health,National Toothache Day,2/9/2024,,No,,,,https://nationaltoday.com/national-toothache-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-toothache-day/"
Day,Religious,St Maroun Day,2/9/2024,,No,,,,https://nationaltoday.com/st-maroun-day/,"Category: Observance Day
Subcategory: Religious
Global: No
Notes: 
URL: https://nationaltoday.com/st-maroun-day/"
Day,Special Interest,International Winter Bike to Work Day,2/9/2024,,Yes,,,,https://nationaltoday.com/international-winter-bike-to-work-day/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-winter-bike-to-work-day/"
Day,Special Interest,National Cut the Cord Day,2/9/2024,,No,2020,Sling TV L.L.C,,https://nationaldaycalendar.com/national-cut-the-cord-day-february-9/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/international-winter-bike-to-work-day/"
Day,Special Interest,National Develop Alternative Vices Day,2/9/2024,,No,,,,https://nationaltoday.com/national-develop-alternative-vices-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-develop-alternative-vices-day/"
Day,Special Interest,National Owen Day,2/9/2024,,No,,,,https://nationaltoday.com/national-owen-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-owen-day/"
Day,Special Interest,Read In The Bathtub Day,2/9/2024,,No,,,,https://nationaltoday.com/read-in-the-bathtub-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/read-in-the-bathtub-day/"
Day,,National Bagel And Lox Day,2/9/2024,,No,,,,https://nationaltoday.com/national-bagel-and-lox-day/,"Category: Observance Day
Subcategory: 
Global: No
Notes: 
URL: https://nationaltoday.com/national-bagel-and-lox-day/"
Day,Arts & Entertainment,Global Movie Day,2/10/2024,,Yes,2020,Academy of Motion Picture Arts and Sciences,2nd Saturday in February,https://nationaldaycalendar.com/global-movie-day-second-saturday-in-february/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: Yes
Notes: 
URL: https://nationaltoday.com/national-bagel-and-lox-day/"
Day,Arts & Entertainment,National Umbrella Day,2/10/2024,,No,,,,https://nationaltoday.com/national-umbrella-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/national-umbrella-day/"
Day,Cause,Children's Hospice Day,2/10/2024,,No,,,,https://nationaltoday.com/childrens-hospice-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/childrens-hospice-day/"
Day,Cause,Plimsoll Day,2/10/2024,,No,,,,https://nationaltoday.com/plimsoll-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/plimsoll-day/"
Day,Cultural,Lunar New Year's Day,2/10/2024,,No,,,,https://nationaltoday.com/chinese-lunar-new-years-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/chinese-lunar-new-years-day/"
Day,Cultural,Tet Holiday,2/10/2024,,No,,,,https://nationaltoday.com/tet-holiday/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/tet-holiday/"
Day,Food & Beverage,National Cream Cheese Brownie Day,2/10/2024,,No,,,,https://nationaltoday.com/national-cream-cheese-brownie-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-cream-cheese-brownie-day/"
Day,Food & Beverage,World Pulses Day,2/10/2024,,Yes,,,,https://nationaltoday.com/world-pulses-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-pulses-day/"
Day,Fun,National Julio Day,2/10/2024,,No,,,,https://nationaltoday.com/national-julio-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-julio-day/"
Day,Fun,National Louis Day,2/10/2024,,No,,,,https://nationaltoday.com/national-louis-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-louis-day/"
Day,Special Interest,All the News That's Fit to Print Day,2/10/2024,,No,,,,https://nationaltoday.com/all-the-news-thats-fit-to-print-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/all-the-news-thats-fit-to-print-day/"
Day,Special Interest,International Cribbage Day,2/10/2024,,Yes,,,,https://nationaltoday.com/international-cribbage-day/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-cribbage-day/"
Day,Special Interest,National Flannel Day,2/10/2024,,No,,,,https://nationaltoday.com/national-flannel-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-flannel-day/"
Day,Special Interest,National Home Warranty Day,2/10/2024,,No,2016,2-10 Home Buyers Warranty,,https://nationaldaycalendar.com/national-home-warranty-day-february-10/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-flannel-day/"
Day,Special Interest,Teddy Day,2/10/2024,,No,,,,https://nationaltoday.com/teddy-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/teddy-day/"
Day,Appreciation,Grandmother Achievement Day,2/11/2024,,No,,,,https://nationaltoday.com/grandmother-achievement-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/grandmother-achievement-day/"
Day,Appreciation,Mother's Day Norway,2/11/2024,,No,,,,https://nationaltoday.com/mothers-day-norway/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/mothers-day-norway/"
Day,Arts & Entertainment,Get Out Your Guitar Day,2/11/2024,,No,,,,https://nationaltoday.com/get-out-your-guitar-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/get-out-your-guitar-day/"
Day,Arts & Entertainment,National Guitar Day,2/11/2024,,No,,,,https://nationaltoday.com/national-guitar-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/national-guitar-day/"
Day,Arts & Entertainment,Pro Sports Wives Day,2/11/2024,,No,,,,https://nationaltoday.com/pro-sports-wives-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/pro-sports-wives-day/"
Day,Cause,Autism Sunday,2/11/2024,,No,,,,https://nationaltoday.com/autism-sunday/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/autism-sunday/"
Day,Cause,White Shirt Day,2/11/2024,,No,,,,https://nationaltoday.com/white-shirt-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/white-shirt-day/"
Day,Federal,National Foundation Day,2/11/2024,,No,,,,https://nationaltoday.com/national-foundation-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/national-foundation-day/"
Day,Federal,Youth Day in Cameroon,2/11/2024,,No,,,,https://nationaltoday.com/youth-day-in-cameroon/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/youth-day-in-cameroon/"
Day,Food & Beverage,National Latte Day,2/11/2024,,No,,,,https://nationaltoday.com/national-latte-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-latte-day/"
Day,Food & Beverage,National Peppermint Patty Day,2/11/2024,,No,,,,https://nationaltoday.com/national-peppermint-patty-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-peppermint-patty-day/"
Day,Food & Beverage,Super Chicken Wing Day,2/11/2024,,No,,,,https://nationaltoday.com/super-chicken-wing-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/super-chicken-wing-day/"
Day,Fun,Don't Cry Over Spilled Milk Day,2/11/2024,,No,,,,https://nationaltoday.com/dont-cry-over-spilled-milk-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/dont-cry-over-spilled-milk-day/"
Day,Fun,National Ava Day,2/11/2024,,No,,,,https://nationaltoday.com/national-ava-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-ava-day/"
Day,Fun,National Homegating Day,2/11/2024,,No,,,,https://nationaltoday.com/national-homegating-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-homegating-day/"
Day,Fun,National Marc Day,2/11/2024,,No,,,,https://nationaltoday.com/national-marc-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-marc-day/"
Day,Fun,National Van Day,2/11/2024,,No,,,,https://nationaltoday.com/national-van-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-van-day/"
Day,Health,National Shut-in Visitation Day,2/11/2024,,No,,,,https://nationaltoday.com/national-shut-in-visitation-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-shut-in-visitation-day/"
Day,Relationship,National Make a Friend Day,2/11/2024,,No,,,,https://nationaltoday.com/national-make-a-friend-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/national-make-a-friend-day/"
Day,Relationship,Promise Day,2/11/2024,,No,,,,https://nationaltoday.com/promise-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/promise-day/"
Day,Relationship,Satisfied Staying Single Day,2/11/2024,,No,,,,https://nationaltoday.com/satisfied-staying-single-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/satisfied-staying-single-day/"
Day,Relationship,World Marriage Day,2/11/2024,,Yes,,,,https://nationaltoday.com/world-marriage-day/,"Category: Observance Day
Subcategory: Relationship
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-marriage-day/"
Day,Religious,Islamic Revolution Day,2/11/2024,,No,,,,https://nationaltoday.com/islamic-revolution-day/,"Category: Observance Day
Subcategory: Religious
Global: No
Notes: 
URL: https://nationaltoday.com/islamic-revolution-day/"
Day,Religious,World Day of the Sick,2/11/2024,,Yes,,,,https://nationaltoday.com/world-day-of-the-sick/,"Category: Observance Day
Subcategory: Religious
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-day-of-the-sick/"
Day,Special Interest,Be Electrific Day,2/11/2024,,No,,,,https://nationaltoday.com/be-electrific-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/be-electrific-day/"
Day,Special Interest,International Day of Women and Girls in Science,2/11/2024,,Yes,,,,https://nationaltoday.com/international-day-of-women-and-girls-in-science/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-day-of-women-and-girls-in-science/"
Day,Special Interest,Man Day,2/11/2024,,No,,,,https://nationaltoday.com/man-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/man-day/"
Day,Special Interest,National Emergency Number Day,2/11/2024,,No,,,,https://nationaltoday.com/national-emergency-number-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-emergency-number-day/"
Day,Special Interest,National Inventors' Day,2/11/2024,,No,,,,https://nationaltoday.com/national-inventors-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-inventors-day/"
Day,Special Interest,Super Bowl Sunday,2/11/2024,,No,,,,https://nationaltoday.com/super-bowl-sunday/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/super-bowl-sunday/"
Day,Appreciation,Darwin Day,2/12/2024,,No,,,,https://nationaltoday.com/darwin-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/darwin-day/"
Day,Cause,International Day Against the Use of Child Soldiers,2/12/2024,,Yes,,,,https://nationaltoday.com/international-day-against-the-use-of-child-soldiers/,"Category: Observance Day
Subcategory: Cause
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-day-against-the-use-of-child-soldiers/"
Day,Cause,International Epilepsy Day,2/12/2024,,Yes,,,,https://nationaltoday.com/international-epilepsy-day/,"Category: Observance Day
Subcategory: Cause
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-epilepsy-day/"
Day,Cause,NAACP Day,2/12/2024,,No,,,,https://nationaltoday.com/naacp-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/naacp-day/"
Day,Cause,Oglethorpe Day,2/12/2024,,No,,,,https://nationaltoday.com/oglethorpe-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/oglethorpe-day/"
Day,Cause,Red Hand Day,2/12/2024,,No,,,,https://nationaltoday.com/red-hand-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/red-hand-day/"
Day,Cultural,Carnival Monday,2/12/2024,,No,,,,https://nationaltoday.com/carnival-monday/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/carnival-monday/"
Day,Federal,Georgia Day,2/12/2024,,No,,,,https://nationaltoday.com/georgia-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/georgia-day/"
Day,Federal,Union Day,2/12/2024,,No,,,,https://nationaltoday.com/union-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/union-day/"
Day,Food & Beverage,National Plum Pudding Day,2/12/2024,,No,,,,https://nationaltoday.com/national-plum-pudding-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-plum-pudding-day/"
Day,Food & Beverage,Oatmeal Monday,2/12/2024,,No,,,,https://nationaltoday.com/oatmeal-monday/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/oatmeal-monday/"
Day,Fun,Hug Day,2/12/2024,,No,,,,https://nationaltoday.com/hug-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/hug-day/"
Day,Fun,National Brayden Day,2/12/2024,,No,,,,https://nationaltoday.com/national-brayden-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-brayden-day/"
Day,Health,National Poop Day,2/12/2024,,No,,,,https://nationaltoday.com/national-poop-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-poop-day/"
Day,Relationship,National Freedom to Marry Day,2/12/2024,,No,,,,https://nationaltoday.com/national-freedom-to-marry-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/national-freedom-to-marry-day/"
Day,Religious,Shrove Monday,2/12/2024,,No,,,,https://nationaltoday.com/shrove-monday/,"Category: Observance Day
Subcategory: Religious
Global: No
Notes: 
URL: https://nationaltoday.com/shrove-monday/"
Day,Special Interest,National Clean Out Your Computer Day,2/12/2024,,No,,,,https://nationaltoday.com/national-clean-out-your-computer-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-clean-out-your-computer-day/"
Day,Special Interest,National Lost Penny Day,2/12/2024,,No,,,,https://nationaltoday.com/national-lost-penny-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-lost-penny-day/"
Day,Special Interest,Safety Pup Day,2/12/2024,,No,,,,https://nationaltoday.com/safety-pup-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/safety-pup-day/"
Day,Cultural,Angola Carnival Day,2/13/2024,,No,,,,https://nationaltoday.com/angola-carnival-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/angola-carnival-day/"
Day,Food & Beverage,Fasnacht Day,2/13/2024,,No,,,,https://nationaltoday.com/fasnacht-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/fasnacht-day/"
Day,Food & Beverage,National Cheddar Day,2/13/2024,,No,2019,Tillamook,,https://nationaldaycalendar.com/national-cheddar-day-february-13/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/fasnacht-day/"
Day,Food & Beverage,National Tortellini Day,2/13/2024,,No,,,,https://nationaltoday.com/national-tortellini-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-tortellini-day/"
Day,Fun,Desperation Day,2/13/2024,,No,,,,https://nationaltoday.com/desperation-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/desperation-day/"
Day,Fun,Extraterrestrial Culture Day,2/13/2024,,No,,,,https://nationaltoday.com/extraterrestrial-culture-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/extraterrestrial-culture-day/"
